FID,数量,X,Y
506,0,117.135883132000004,34.278567851699997
507,0,117.134693654000003,34.278117408699998
508,0,117.136029989999997,34.277908565700002
509,0,117.135317162000007,34.277409698900001
510,0,117.140642572999994,34.278407789100001
511,0,117.139927913999998,34.278931202400003
512,0,117.139314537000004,34.279359455900000
513,0,117.139623959000005,34.280944285799997
514,0,117.136951216000000,34.280768817800002
515,0,117.137683615000000,34.280368962099999
516,0,117.136988614000003,34.280096683499998
517,0,117.137906033999997,34.279665225000002
518,0,117.137470415999999,34.279080200800003
519,0,117.137989457000003,34.278934215299998
520,0,117.137423904000002,34.278083988200002
521,0,117.137934395000002,34.278381352499999
522,0,117.163676202999994,34.276730679400004
523,0,117.164401204000001,34.276516921499997
524,0,117.165113962999996,34.276872476100003
525,0,117.163409099000006,34.276107975199999
526,0,117.164133152999995,34.275577402400003
527,0,117.165474040000007,34.275995794300002
528,0,117.163132293999993,34.277211846999997
529,0,117.166594336000003,34.275993938399999
530,0,117.166690528000004,34.275491342700001
531,0,117.168019334999997,34.276419860600001
532,0,117.167891897000004,34.275700750500000
533,0,117.169338437999997,34.274911442799997
534,0,117.169480824999994,34.276185997799999
535,0,117.169090069000006,34.277675985899997
536,0,117.169193999000001,34.277461962399997
537,0,117.167855415999995,34.277150587100003
538,0,117.167098990000000,34.277700978299997
539,0,117.168267486999994,34.278316585699997
540,0,117.170643276999996,34.275000917699998
541,0,117.170648224000004,34.274570678600000
542,0,117.170545055000005,34.274775769500003
543,0,117.171730327000006,34.276135009800001
544,0,117.172165269999994,34.275807279799999
545,0,117.171986421000000,34.275018253600003
546,0,117.172003344000004,34.274646531400002
547,0,117.172760249999996,34.275337949300003
548,0,117.173674398000003,34.275385956999997
549,0,117.172714693000003,34.274940684000001
550,0,117.174339250000003,34.274917105000000
551,0,117.175030950999997,34.274729163700002
552,0,117.175369748999998,34.274419414400001
553,0,117.175662344000003,34.274192688200003
554,0,117.176053753000005,34.274110809500002
555,0,117.176006232999995,34.276151396899998
556,0,117.176034658999995,34.275673554199997
557,0,117.175766183999997,34.275673939500003
558,0,117.178621856000007,34.277694062599998
559,0,117.178194843000000,34.277457343000002
560,0,117.179082700999999,34.277477477200001
561,0,117.179139801999995,34.276774695800000
562,0,117.177943819999996,34.276229706700001
563,0,117.178816415000000,34.275713047200000
564,0,117.177571477000001,34.275357025700004
565,0,117.177350693999998,34.275661429400003
566,0,117.174951190000002,34.289392612100002
567,0,117.175804210999999,34.288496693900001
568,0,117.175449135999997,34.287905007699997
569,0,117.175614863999996,34.287419405000001
570,0,117.175756241000002,34.286408708700002
571,0,117.175617752999997,34.286924577100002
572,0,117.172155269000001,34.290502847500001
573,0,117.171614332999994,34.289396133899999
574,0,117.166728293999995,34.294918135099998
575,0,117.166351880999997,34.295484871299998
576,0,117.168124825000007,34.293558912500004
577,0,117.166871047000001,34.292607778399997
578,0,117.163911295000005,34.290074230000002
579,0,117.164121953999995,34.289525051399998
580,0,117.193293210999997,34.269313162300001
581,0,117.193343642000002,34.269735946300003
582,0,117.194164896999993,34.270298373800003
583,0,117.194306710000006,34.270535441900002
584,0,117.193302434000003,34.270598021100000
585,0,117.194068850999997,34.270805355999997
586,0,117.193144610999994,34.270893032700002
587,0,117.194143787000002,34.271268497500003
588,0,117.194187423000002,34.271457320099998
589,0,117.194351204000000,34.271766046000003
590,0,117.193887222000001,34.271663816400000
591,0,117.192749913000000,34.271503264700002
592,0,117.195041834999998,34.271765384299997
593,0,117.194765185999998,34.271464926900002
594,0,117.194836342000002,34.270924519600001
595,0,117.194552059000003,34.270315566100003
596,0,117.161994467000000,34.288371512099999
597,0,117.161456453000000,34.288228754099997
598,0,117.158688244000004,34.288672453200000
599,0,117.151780583999994,34.289082152699997
600,0,117.151071673999994,34.289864493200000
601,0,117.151188548999997,34.290875491599998
602,0,117.152791461999996,34.290944441299999
603,0,117.152959515999996,34.290367091299998
604,0,117.154204687000004,34.289848622199997
605,0,117.154833710000005,34.290580663400000
606,0,117.154322531000005,34.291137142799997
607,0,117.155217973999996,34.291618019799998
608,0,117.151335857000007,34.287687776799999
609,0,117.152790440000004,34.287747131300002
610,0,117.152668442000007,34.288463940900002
611,0,117.154954244999999,34.288396946100001
612,0,117.155002898999996,34.289443116699999
613,0,117.140834698000006,34.322439692200000
614,0,117.141141270999995,34.320599618999999
615,0,117.141706772000006,34.321428859599997
616,0,117.141615525000006,34.323217251999999
617,0,117.142386431999995,34.323488266100000
618,0,117.142872299999993,34.322908675199997
619,0,117.142884629999998,34.322288839999999
620,0,117.143218192999996,34.321300485599998
621,0,117.147030170999997,34.328839189999997
622,0,117.146174418000001,34.328278726400001
623,0,117.146283061000005,34.327831435500002
624,0,117.146766581999998,34.327745467699998
625,0,117.146942709000001,34.327087473100001
626,0,117.147009519999997,34.326449506899998
627,0,117.146758254000005,34.326233472299997
628,0,117.146186685000004,34.326851881200000
629,0,117.145859383000001,34.327403066199999
630,0,117.150521642000001,34.326624332700000
631,0,117.150585156000005,34.326069891800003
632,0,117.149880428000003,34.326163161799997
633,0,117.150515565000006,34.325573391299997
634,0,117.150167921000005,34.325053314800002
635,0,117.150907426000003,34.324906273800003
636,0,117.151073362000005,34.324310085699999
637,0,117.146991701000005,34.325669916499997
638,0,117.147770709000000,34.323680036600003
639,0,117.147038565000003,34.325266693899998
640,0,117.147363393999996,34.324763925399999
641,0,117.147050612000001,34.324110037899999
642,0,117.147009466000000,34.323425671800003
643,0,117.146092448000005,34.325089730199998
644,0,117.145092249000001,34.321477931899999
645,0,117.145421721000005,34.320822952699999
646,0,117.146098387999999,34.321818533900000
647,0,117.146634294999998,34.321578039599999
648,0,117.146830910000006,34.321961620300002
649,0,117.148270632999996,34.322537949900003
650,0,117.147941297000003,34.321649993599998
651,0,117.149278390999996,34.305505508700001
652,0,117.150472257000004,34.306090319100001
653,0,117.150607078999997,34.307098256099998
654,0,117.148915685999995,34.306763201899997
655,0,117.152076502000000,34.310044295799997
656,0,117.152589950999996,34.309109734600000
657,0,117.151501788000004,34.308747316300000
658,0,117.152188628999994,34.307883323900001
659,0,117.152454461999994,34.306978970800003
660,0,117.151861948000004,34.306561727000002
661,0,117.152897952999993,34.306274725300000
662,0,117.151001524999998,34.304732597200001
663,0,117.150214836000004,34.304396766799996
664,0,117.150753989999998,34.303103176000000
665,0,117.151049173000004,34.302501663999998
666,0,117.152578629000004,34.303034730000000
667,0,117.152026152000005,34.303690769799999
668,0,117.151874836999994,34.304200890799997
669,0,117.152718761000003,34.305339084600000
670,0,117.153376117999997,34.305544566499997
671,0,117.152588649999998,34.304603449100000
672,0,117.153002572999995,34.303908669199998
673,0,117.153556343000005,34.304702088500001
674,0,117.154570888999999,34.305799381299998
675,0,117.148773771999998,34.303452840900000
676,0,117.149078189999997,34.302746252500000
677,0,117.149150042000002,34.302224381499997
678,0,117.148184243000003,34.302863185200003
679,0,117.148217238000001,34.302176264600000
680,0,117.147188252000007,34.302284285200003
681,0,117.146964613999998,34.302810582299998
682,0,117.147675157999998,34.301810112799998
683,0,117.145280024000002,34.302404867699998
684,0,117.145012483000002,34.301928148099996
685,0,117.145664878999995,34.301576274299997
686,0,117.146344016000000,34.301271290099997
687,0,117.146469948000004,34.301893577700000
688,0,117.146040163999999,34.302266561200000
689,0,117.146132752000000,34.302870036999998
690,0,117.144937456999997,34.300804167899997
691,0,117.145021708000002,34.300094477000002
692,0,117.145914074999993,34.299577143500002
693,0,117.146755618000000,34.299587587200001
694,0,117.146160447000000,34.300444103799997
695,0,117.147372439999998,34.300808503699997
696,0,117.148628935999994,34.301189655700000
697,0,117.149752289000006,34.301407578700001
698,0,117.148587516999996,34.295015300999999
699,0,117.147369772999994,34.294212123500003
700,0,117.146453008999998,34.294363649399997
701,0,117.145709007999997,34.295313632599999
702,0,117.191865773999993,34.296311501600002
703,0,117.192012524000006,34.295591822799999
704,0,117.191901985000001,34.295293339099999
705,0,117.191003512999998,34.294751143399999
706,0,117.188085438000002,34.291258440500002
707,0,117.188138186000003,34.292162902100003
708,0,117.187492117999994,34.288375458200001
709,0,117.186732348000007,34.288664310900003
710,0,117.187085132000007,34.289557213000002
711,0,117.187534052999993,34.290699434499999
712,0,117.187978029000007,34.290011226200001
713,0,117.187709983000005,34.289225225999999
714,0,117.185752360999999,34.290094731099998
715,0,117.185260559000000,34.289003729999997
716,0,117.185068587999993,34.289391628799997
717,0,117.185975127000006,34.288784100000001
718,0,117.183916115000002,34.289434964999998
719,0,117.184763959999998,34.288593225000000
720,0,117.183804910999996,34.288647733399998
721,0,117.188985392999996,34.289589684799999
722,0,117.188690460999993,34.288540709300001
723,0,117.187963795000002,34.287082281499998
724,0,117.193040926999998,34.297374978299999
725,0,117.195104912000005,34.296984180899997
726,0,117.195684709000005,34.296894521200002
727,0,117.195354342000002,34.296344533599999
728,0,117.196106185999994,34.295935212800003
729,0,117.193365951999994,34.296232261699998
730,0,117.193283510000001,34.295930394899997
731,0,117.193872593999998,34.296292406900001
732,0,117.193870744999998,34.296792745200001
733,0,117.194799899000003,34.295796310599997
734,0,117.194860061000000,34.295481600800002
735,0,117.195829355000001,34.295286545200000
736,0,117.195804805999998,34.294970453099999
737,0,117.195215766000004,34.294580369000002
738,0,117.194841850000003,34.294427563699998
739,0,117.194778345000003,34.293822949599999
740,0,117.194906465000003,34.293351290300002
741,0,117.194648229999999,34.292831539600002
742,0,117.194981764999994,34.292504397199998
743,0,117.191126761000007,34.293692766900001
744,0,117.192464987999998,34.294079069299997
745,0,117.193022368000001,34.293912438000000
746,0,117.193071365999998,34.293522589799998
747,0,117.196135979000005,34.292439176000002
748,0,117.195883425999995,34.292029677800002
749,0,117.195960167999999,34.293449765600002
750,0,117.193785161999998,34.291889113700002
751,0,117.194732531000000,34.291512507699998
752,0,117.193387580000007,34.291140610100001
753,0,117.195805446999998,34.291471275699998
754,0,117.192733810999997,34.287896082200000
755,0,117.193959222000004,34.287523633799999
756,0,117.194562356000006,34.288691515899998
757,0,117.193393733999997,34.288876319099998
758,0,117.198626290000007,34.296506605700003
759,0,117.202200558000001,34.295996793400001
760,0,117.199459446000006,34.289607161299998
761,0,117.199765334000006,34.290145715900003
762,0,117.199909602000005,34.290391154600002
763,0,117.200765274999995,34.290651363400002
764,0,117.199054481999994,34.290090859800003
765,0,117.197979906000000,34.290559132699997
766,0,117.196706192999997,34.290845677100002
767,0,117.197360888999995,34.290723925099996
768,0,117.199114531000006,34.290851779100002
769,0,117.197580023000000,34.291312531099997
770,0,117.198302673000001,34.291551933500003
771,0,117.199716649999999,34.291769946599999
772,0,117.200043344999997,34.292256659800003
773,0,117.201316098000007,34.292925067299997
774,0,117.200937401999994,34.292528921399999
775,0,117.200532057999993,34.292072393100000
776,0,117.201928662000000,34.292387869700001
777,0,117.202334536999999,34.292906216399999
778,0,117.200959323000006,34.291500239999998
779,0,117.201116443999993,34.291058818200000
780,0,117.196410018999998,34.290107595800002
781,0,117.196682721000002,34.289442492200003
782,0,117.195557528999998,34.288770871700002
783,0,117.195685190999995,34.288354719099999
784,0,117.198103059000005,34.287747967199998
785,0,117.199059981999994,34.288000495100000
786,0,117.199088286000006,34.287524174600001
787,0,117.195324716000002,34.290194124499997
788,0,117.194044426999994,34.289121803800001
789,0,117.189688244999999,34.267479799199997
790,0,117.171439307000000,34.278052590500003
791,0,117.175145724999993,34.278663922699998
792,0,117.175612618000002,34.278651327799999
793,0,117.176855261000000,34.278613763400003
794,0,117.176570648999999,34.277167553799998
795,0,117.177286120000005,34.277177254000001
796,0,117.168815316000007,34.290180163800002
797,0,117.189415834000002,34.267507293100003
798,0,117.188987870999995,34.267330151899998
799,0,117.188758113000006,34.267830481399997
800,0,117.183526900999993,34.287346256600003
801,0,117.184617336000002,34.286638578100003
802,0,117.183226336000004,34.286118547900003
803,0,117.184128887000000,34.286229298499997
804,0,117.184184588999997,34.285418250200003
805,0,117.184108042999995,34.285895403600001
806,0,117.184468379999998,34.287424801999997
807,0,117.185470959000000,34.286950424300002
808,0,117.186091707000003,34.286970950200001
809,0,117.186315227999998,34.286689158100003
810,0,117.186133233000007,34.286255329799999
811,0,117.187835110999998,34.286313794100003
812,0,117.188621935000000,34.286713631100000
813,0,117.190140072999995,34.287417897499999
814,0,117.190129776999996,34.286673733900003
815,0,117.190793077999999,34.286450880300002
816,0,117.191526617999997,34.286156953599999
817,0,117.195624340999998,34.287252807000002
818,0,117.195997895999994,34.286626097499997
819,0,117.197650147000004,34.287206622799999
820,0,117.197081319999995,34.286697363999998
821,0,117.195439106999999,34.284199463100002
822,0,117.195728861000006,34.283995066999999
823,0,117.195854737999994,34.283135242400000
824,0,117.196834960000004,34.284645453899998
825,0,117.192114278999995,34.285033447399996
826,0,117.192210385999999,34.284648684300002
827,0,117.191775261999993,34.284428736000002
828,0,117.192029304000002,34.283996022600000
829,0,117.188585970999995,34.284580374900003
830,2,117.189167921999996,34.284606311600001
831,2,117.190105527000000,34.284655545800000
832,2,117.189526384000004,34.284280774999999
833,0,117.190717974999998,34.283870462199999
834,0,117.188372185999995,34.282951837100001
835,0,117.187265558000007,34.284097160700000
836,0,117.186741513000001,34.283096561599997
837,0,117.187001398999996,34.284449237099999
838,0,117.185866477000005,34.282940969999999
839,0,117.185850129000002,34.283346477700000
840,0,117.185776274999995,34.283735376099997
841,0,117.186145652999997,34.284447033299998
842,0,117.185631002999997,34.284316628600003
843,0,117.184605185999999,34.284333205199999
844,0,117.183714022999993,34.284824701399998
845,0,117.183221411999995,34.284256570399997
846,0,117.183170994999998,34.282872042400001
847,0,117.182839951999995,34.283262515099999
848,0,117.183599908000005,34.283883913899999
849,0,117.181246611000006,34.279998659699999
850,0,117.182475710000006,34.280333744499998
851,0,117.183949205999994,34.280737023699999
852,0,117.185164462000003,34.281301677000002
853,0,117.184328465999997,34.281710208900002
854,0,117.185324428000001,34.282179782100002
855,0,117.183259043000007,34.282141147499999
856,0,117.182454481999997,34.282145329300000
857,0,117.181659984999996,34.281818545500002
858,0,117.181409684000002,34.280671042300000
859,0,117.183325694000004,34.281407600700000
860,0,117.189381436999994,34.281395410400002
861,0,117.188393457000004,34.281289599399997
862,0,117.188481156999998,34.281960300599998
863,0,117.187949954000004,34.282134042599999
864,0,117.186280069000006,34.282276722399999
865,0,117.187054047000004,34.281437744599998
866,0,117.187545274000001,34.281055363199997
867,0,117.186373856000003,34.280830556799998
868,0,117.189996964000002,34.280390530699997
869,0,117.190983067999994,34.281766445499997
870,0,117.191176874000007,34.281064897400000
871,0,117.191383474000006,34.279670429799999
872,0,117.193078916999994,34.278165099100001
873,0,117.192204875000002,34.279186142999997
874,0,117.194708974999998,34.278630250100001
875,0,117.193531555999996,34.280168179100002
876,0,117.193916123999998,34.279964830099999
877,0,117.193742052000005,34.280489848199998
878,0,117.195045714000003,34.282104025499997
879,0,117.195245041999996,34.282810869400002
880,0,117.195981958999994,34.281577323999997
881,0,117.195859489000000,34.280808296300002
882,0,117.196338863999998,34.279363533700000
883,0,117.196556516000001,34.278435106200000
884,0,117.196455885000006,34.280260059100002
885,0,117.177509532000002,34.286300253000000
886,0,117.177730079000000,34.287362280399996
887,0,117.177540163000003,34.287752530200002
888,0,117.177499628000007,34.288303903399999
889,0,117.178528967000005,34.288229013399999
890,0,117.181851223999999,34.290187825399997
891,0,117.182143066999998,34.290791442200003
892,0,117.184248150000002,34.292933192900001
893,0,117.182274886000002,34.293666568299997
894,0,117.186759506000001,34.293415897700001
895,0,117.186023117999994,34.293673035499999
896,0,117.186001110999996,34.292944776100001
897,0,117.185814682000000,34.292443513400002
898,0,117.184929854999993,34.291999388800001
899,0,117.186622159999999,34.294301807300002
900,0,117.188303114000007,34.294293312599997
901,0,117.187588558000002,34.294502396900000
902,0,117.188491330999994,34.295017285299998
903,0,117.187016701000005,34.295106216599997
904,3,117.186276970999998,34.295263520600002
905,0,117.188727115999995,34.295853075899998
906,0,117.186764522999994,34.296038331299997
907,0,117.186803882999996,34.296629091600003
908,0,117.188053844999999,34.296576702499998
909,0,117.187328956000002,34.297146203399997
910,0,117.188572390000004,34.297099335200002
911,0,117.189551782999999,34.297046270599999
912,0,117.188936257999998,34.296609736599997
913,0,117.186950334000002,34.298532329200000
914,0,117.186928788000003,34.298860921100001
915,0,117.186932003999999,34.299080234100003
916,0,117.187775090000002,34.298777338500003
917,0,117.187859223999993,34.299130872200003
918,0,117.187499080999999,34.299248775599999
919,0,117.187219717999994,34.299990697200002
920,0,117.187343913000007,34.299618418300000
921,0,117.188637681000003,34.298513950599997
922,0,117.189998833000004,34.298991573700000
923,0,117.189436326999996,34.301222556200003
924,0,117.189710063999996,34.299972202600003
925,0,117.188841873000001,34.300823319999999
926,0,117.189724642000002,34.300755171399999
927,0,117.189929169999999,34.300707150599997
928,0,117.190271495000005,34.302207617400001
929,0,117.190211614999996,34.301228543400001
930,0,117.188914804999996,34.301839680800001
931,0,117.188031398999996,34.300541208200002
932,0,117.187042567999995,34.301124706300001
933,0,117.187647620999996,34.301417755400003
934,0,117.188164748000005,34.302610348999998
935,0,117.188085833000002,34.301973713499997
936,0,117.180062014000001,34.294093967199998
937,0,117.169906286000000,34.295356569399999
938,0,117.170003025000000,34.294915489399997
939,0,117.170470383999998,34.294415792499997
940,0,117.171084015999995,34.298928077900001
941,0,117.170356186000006,34.298582048000000
942,0,117.169980964999993,34.297877945200000
943,0,117.171009045000005,34.297408099700000
944,0,117.171680295000002,34.297550475599998
945,0,117.173142209999995,34.300747057499997
946,0,117.172797868000004,34.300144293800003
947,0,117.173275141000005,34.299635674900003
948,0,117.172848479999999,34.299094316100003
949,0,117.174108337999996,34.299174820700003
950,0,117.173149776000002,34.298272797599999
951,0,117.173618098999995,34.297924851799998
952,0,117.176432550000001,34.298301098600000
953,0,117.176855740999997,34.299257305499999
954,0,117.175398924999996,34.298630506300000
955,0,117.175136347000006,34.299851951500003
956,0,117.175932919000005,34.302646730200003
957,0,117.175888972999999,34.301954350800003
958,0,117.176130709000006,34.301344652600001
959,0,117.174738004000005,34.301002098300003
960,0,117.174446975999999,34.302375470699999
961,0,117.178382189000004,34.299957725699997
962,0,117.178505827999999,34.299202157499998
963,0,117.179331685999998,34.299817999399998
964,0,117.176877442000006,34.302900704099997
965,0,117.178363719999993,34.302867411000001
966,0,117.178093813000004,34.303514625500000
967,0,117.176977879000006,34.301819891900003
968,0,117.178210390000004,34.301286421800000
969,0,117.181484702999995,34.300646610599998
970,0,117.180468247999997,34.300402998300001
971,0,117.181698380000000,34.299980284599997
972,3,117.180113202000001,34.299859596899999
973,0,117.180745048999995,34.298951192200001
974,0,117.181678790999996,34.299428171800002
975,0,117.180148207000002,34.303580032699998
976,0,117.181357978999998,34.303573303100002
977,0,117.179929470000005,34.302770727800002
978,0,117.181467118000000,34.302884856799999
979,0,117.181501643999994,34.302181317299997
980,0,117.180111018999995,34.302061207599998
981,0,117.180023364999997,34.301428607399998
982,0,117.181663361000005,34.301469710200003
983,0,117.184066947000005,34.302403345300000
984,0,117.185451106000002,34.302695359099999
985,0,117.182835987999994,34.303021210300003
986,0,117.185431747999999,34.303417412999998
987,0,117.184075495000002,34.303715936899998
988,0,117.182801764000004,34.304073561099997
989,0,117.191603451999995,34.275270687300001
990,0,117.191643901000006,34.275722473800002
991,0,117.191265049999998,34.276091761000004
992,0,117.191110240000000,34.276498678499998
993,0,117.191154819000005,34.276644582599999
994,0,117.190251004000004,34.276101787300000
995,0,117.191591408999997,34.277064629199998
996,0,117.192236148000006,34.276949467599998
997,0,117.193371755000001,34.276721848199998
998,0,117.193172804000000,34.277451894499997
999,0,117.185736707999993,34.277463363099997
1000,0,117.187969249999995,34.276374317900000
1001,0,117.182875245999995,34.277402043599999
1002,0,117.195477099000001,34.272339494900002
1003,0,117.196756847000003,34.275275814499999
1004,0,117.195475385999998,34.273423528499997
1005,0,117.196052633999997,34.273089895600002
1006,0,117.196365385999997,34.273361068600003
1007,0,117.196385927999998,34.273929558900001
1008,0,117.196390993999998,34.274645784599997
1009,0,117.195731404000000,34.274053597900000
1010,0,117.195772345999998,34.274239578200003